cls,file,id,width,height,mode,bytes,info_keys,n_exif,orientation,mean,std,mean_r,mean_g,mean_b
Bonafide,23687.png,23687,1024,1024,RGB,1739244,,0,1,86.42349,67.379005,98.370575,83.44496,77.45508
Bonafide,23691.png,23691,1024,1024,RGB,1643351,,0,1,95.19495,55.571045,109.238205,96.15339,80.19343
Bonafide,23718.png,23718,1024,1024,RGB,1753991,,0,1,104.263794,65.55423,119.607185,95.47158,97.71257
Bonafide,23719.png,23719,1024,1024,RGB,1647926,,0,1,94.65805,59.401917,110.73132,91.583725,81.65927
Bonafide,23744.png,23744,1024,1024,RGB,1731304,,0,1,76.490135,63.899956,99.98401,67.87178,61.614513
Bonafide,23748.png,23748,1024,1024,RGB,1754152,,0,1,107.62295,53.165894,128.90189,102.25334,91.71348
Bonafide,23756.png,23756,1024,1024,RGB,1412409,,0,1,137.67604,49.726894,144.66685,126.861496,141.49988
Bonafide,23773.png,23773,1024,1024,RGB,1596040,,0,1,118.2099,59.82119,139.1546,112.7368,102.738205
Bonafide,23791.png,23791,1024,1024,RGB,1773339,,0,1,89.28022,53.303947,93.762634,99.08086,74.99718
Bonafide,23819.png,23819,1024,1024,RGB,1602484,,0,1,130.95535,63.361404,146.59987,128.63261,117.63363
Bonafide,23823.png,23823,1024,1024,RGB,1128177,,0,1,150.70137,62.49086,169.1123,147.81075,135.18102
Bonafide,23835.png,23835,1024,1024,RGB,1454618,,0,1,90.18237,58.002064,111.62073,86.088554,72.83773
Bonafide,23896.png,23896,1024,1024,RGB,1559908,,0,1,92.85852,79.61206,110.08027,91.41461,77.08067
Bonafide,23904.png,23904,1024,1024,RGB,1324096,,0,1,158.8422,74.8349,160.84615,155.09973,160.5805
Bonafide,23905.png,23905,1024,1024,RGB,1409279,,0,1,116.05706,65.57339,135.18825,116.88212,96.10074
Bonafide,23917.png,23917,1024,1024,RGB,1555322,,0,1,157.0093,70.008965,173.37651,151.15071,146.50064
Bonafide,23919.png,23919,1024,1024,RGB,1549427,,0,1,138.99055,50.601204,151.28445,137.37997,128.30736
Bonafide,23955.png,23955,1024,1024,RGB,1574908,,0,1,87.66038,70.86656,112.74785,87.88244,62.350803
Bonafide,23993.png,23993,1024,1024,RGB,1513759,,0,1,81.33614,57.814636,86.82243,78.877785,78.30824
Bonafide,24014.png,24014,1024,1024,RGB,1520602,,0,1,116.49643,69.85548,128.4905,114.603516,106.39534
Bonafide,24018.png,24018,1024,1024,RGB,1474109,,0,1,87.345184,65.00954,120.30258,91.17182,50.561157
Bonafide,24038.png,24038,1024,1024,RGB,1447679,,0,1,120.41739,63.594635,129.10732,116.28572,115.85926
Bonafide,24044.png,24044,1024,1024,RGB,1326525,,0,1,50.27397,49.62643,60.97274,47.88555,41.963608
Bonafide,24054.png,24054,1024,1024,RGB,1125753,,0,1,160.63478,87.25611,176.76888,156.84169,148.2937
Bonafide,24059.png,24059,1024,1024,RGB,1335604,,0,1,42.169773,55.560658,55.259403,38.756508,32.493305
Bonafide,24067.png,24067,1024,1024,RGB,1178564,,0,1,184.5262,46.01816,203.98642,180.62688,168.96516
Bonafide,24098.png,24098,1024,1024,RGB,1642950,,0,1,113.10264,64.30521,132.24481,109.716545,97.346405
Bonafide,24104.png,24104,1024,1024,RGB,1330039,,0,1,64.33722,60.537685,81.635284,59.168896,52.20745
Bonafide,24107.png,24107,1024,1024,RGB,1704102,,0,1,128.22687,81.85289,191.6833,112.73607,80.261086
Bonafide,24138.png,24138,1024,1024,RGB,1719169,,0,1,130.61328,67.48541,165.1893,114.81358,111.83695
Bonafide,24156.png,24156,1024,1024,RGB,1905333,,0,1,92.92817,65.15236,117.902466,86.63655,74.24555
Bonafide,24176.png,24176,1024,1024,RGB,1568000,,0,1,126.61685,70.01584,187.90494,98.922386,93.02309
Bonafide,24182.png,24182,1024,1024,RGB,1445811,,0,1,76.528206,63.70251,93.88273,71.244385,64.45746
Bonafide,24219.png,24219,1024,1024,RGB,1504660,,0,1,97.32099,56.93074,100.92485,93.04886,97.98913
Bonafide,24221.png,24221,1024,1024,RGB,1642712,,0,1,124.575874,68.115234,152.19377,116.971176,104.56265
Bonafide,24224.png,24224,1024,1024,RGB,1488515,,0,1,151.51848,58.651875,181.15845,143.45164,129.94536
Bonafide,24265.png,24265,1024,1024,RGB,1304611,,0,1,116.77244,62.070774,148.75456,116.845406,84.7174
Bonafide,24270.png,24270,1024,1024,RGB,1400242,,0,1,109.81189,70.65546,135.96117,100.131546,93.34293
Bonafide,24285.png,24285,1024,1024,RGB,1689264,,0,1,95.17155,55.507706,118.56144,99.24976,67.703476
Bonafide,24301.png,24301,1024,1024,RGB,1576941,,0,1,134.74686,65.35567,148.31793,137.24753,118.67505
Bonafide,24316.png,24316,1024,1024,RGB,1572566,,0,1,87.98296,53.34538,108.32385,82.54491,73.080154
Bonafide,24323.png,24323,1024,1024,RGB,1720770,,0,1,122.52697,68.0642,139.44173,122.105545,106.03358
Bonafide,24328.png,24328,1024,1024,RGB,1279225,,0,1,146.94147,76.16105,152.92525,142.92317,144.97557
Bonafide,24338.png,24338,1024,1024,RGB,1448939,,0,1,60.46657,58.142326,70.79622,57.643593,52.959946
Bonafide,24371.png,24371,1024,1024,RGB,1324242,,0,1,172.6532,54.00753,193.52304,168.6488,155.7879
Bonafide,24387.png,24387,1024,1024,RGB,1478957,,0,1,87.77924,57.22823,120.294754,77.21851,65.82451
Bonafide,24400.png,24400,1024,1024,RGB,1539981,,0,1,105.90692,53.883846,125.43667,102.39969,89.884476
Bonafide,24436.png,24436,1024,1024,RGB,1677107,,0,1,107.313385,49.84952,133.32083,105.72351,82.89572
Bonafide,24454.png,24454,1024,1024,RGB,1419270,,0,1,132.63077,67.40104,136.85658,130.74434,130.29155
Bonafide,24462.png,24462,1024,1024,RGB,1637461,,0,1,80.312386,65.8379,109.45315,70.30938,61.17463
Bonafide,24467.png,24467,1024,1024,RGB,1793462,,0,1,114.42447,60.812267,159.37578,103.0709,80.82674
Bonafide,24478.png,24478,1024,1024,RGB,1755989,,0,1,146.42601,62.658184,159.22481,142.71428,137.33891
Bonafide,24492.png,24492,1024,1024,RGB,1639400,,0,1,128.50067,76.804344,146.81097,126.05144,112.63946
Bonafide,24539.png,24539,1024,1024,RGB,1564681,,0,1,70.92124,63.32661,101.27692,65.76716,45.719658
Bonafide,24546.png,24546,1024,1024,RGB,1563242,,0,1,133.06932,73.337166,162.23778,126.54115,110.429016
Bonafide,24569.png,24569,1024,1024,RGB,1777207,,0,1,121.51269,62.330753,145.4902,113.022514,106.02541
Bonafide,24576.png,24576,1024,1024,RGB,1466393,,0,1,56.18123,55.85283,78.97783,43.469936,46.095863
Bonafide,24593.png,24593,1024,1024,RGB,1701497,,0,1,90.18286,53.016388,99.27537,87.35452,83.91881
Bonafide,24614.png,24614,1024,1024,RGB,1618769,,0,1,87.24094,69.84394,109.83616,79.3904,72.49626
Bonafide,24647.png,24647,1024,1024,RGB,1415487,,0,1,91.12973,57.99552,113.87743,85.78061,73.731186
Bonafide,24654.png,24654,1024,1024,RGB,1455980,,0,1,103.67984,65.01458,121.243904,97.40154,92.39396
Bonafide,24658.png,24658,1024,1024,RGB,1539946,,0,1,154.22415,64.63094,159.44699,150.70807,152.51747
Bonafide,24659.png,24659,1024,1024,RGB,1666602,,0,1,107.66045,57.63985,127.59733,103.71461,91.66938
Bonafide,24664.png,24664,1024,1024,RGB,1460207,,0,1,97.30019,68.75927,112.57094,101.95091,77.37888
Bonafide,24668.png,24668,1024,1024,RGB,1725257,,0,1,175.45654,60.05787,202.23381,174.37497,149.76102
Bonafide,24671.png,24671,1024,1024,RGB,1579065,,0,1,148.47554,59.917866,158.1635,142.67268,144.59033
Bonafide,24684.png,24684,1024,1024,RGB,1302891,,0,1,91.86447,55.725883,109.77166,85.77527,80.046555
Bonafide,24711.png,24711,1024,1024,RGB,1529750,,0,1,126.11887,46.130024,155.05748,124.73295,98.56614
Bonafide,24737.png,24737,1024,1024,RGB,1668586,,0,1,111.25244,66.411995,131.65646,104.10316,97.9978
Bonafide,24745.png,24745,1024,1024,RGB,1574913,,0,1,119.65384,60.215473,146.70898,122.723366,89.52903
Bonafide,24781.png,24781,1024,1024,RGB,1353923,,0,1,181.07306,57.27726,197.23682,175.43857,170.54408
Bonafide,24802.png,24802,1024,1024,RGB,1274641,,0,1,90.51832,64.80435,101.95607,88.504135,81.094734
Bonafide,24821.png,24821,1024,1024,RGB,1433862,,0,1,131.59543,55.63873,148.1441,130.1164,116.5256
Bonafide,24823.png,24823,1024,1024,RGB,1573065,,0,1,119.21084,76.92803,120.64853,115.917564,121.0664
Bonafide,24838.png,24838,1024,1024,RGB,1438751,,0,1,90.66342,38.313698,103.57902,88.19376,80.2175
Bonafide,24869.png,24869,1024,1024,RGB,1465999,,0,1,112.97454,61.78266,130.96579,125.86994,82.08785
Bonafide,24874.png,24874,1024,1024,RGB,1431500,,0,1,60.26862,68.60501,82.511116,58.071037,40.223732
Bonafide,24881.png,24881,1024,1024,RGB,1860064,,0,1,106.85551,55.920734,119.29369,112.46789,88.80496
Bonafide,24889.png,24889,1024,1024,RGB,1496100,,0,1,129.70334,61.938496,141.97716,127.504906,119.62792
Bonafide,24891.png,24891,1024,1024,RGB,1071607,,0,1,101.12687,88.17096,112.29102,97.32841,93.76143
Bonafide,24902.png,24902,1024,1024,RGB,1511987,,0,1,120.68408,54.043324,123.173256,113.24363,125.635284
Bonafide,24932.png,24932,1024,1024,RGB,1676326,,0,1,134.5331,51.359043,149.4074,130.96564,123.22639
Bonafide,24940.png,24940,1024,1024,RGB,1755268,,0,1,92.90823,61.463806,121.45137,89.91494,67.35849
Bonafide,24963.png,24963,1024,1024,RGB,1519420,,0,1,89.78055,69.9483,86.862404,86.51932,95.95998
Bonafide,24966.png,24966,1024,1024,RGB,1624636,,0,1,149.82997,65.3629,168.15164,144.97836,136.3599
Bonafide,25000.png,25000,1024,1024,RGB,1394953,,0,1,175.91754,71.15522,196.80568,167.57518,163.37164
Bonafide,25040.png,25040,1024,1024,RGB,1294504,,0,1,111.30102,61.674187,134.7193,111.76364,87.42
Bonafide,25048.png,25048,1024,1024,RGB,1359004,,0,1,121.17228,81.632095,139.18343,117.78244,106.55072
Bonafide,25049.png,25049,1024,1024,RGB,1575621,,0,1,101.20579,52.937576,125.09385,95.59132,82.9323
Bonafide,25062.png,25062,1024,1024,RGB,1693536,,0,1,99.6666,66.72904,108.02075,99.15439,91.82483
Bonafide,25064.png,25064,1024,1024,RGB,1691984,,0,1,98.844666,47.06508,129.16139,103.52246,63.850067
Bonafide,25084.png,25084,1024,1024,RGB,1825819,,0,1,135.16792,66.537285,146.74483,134.07852,124.6805
Bonafide,25119.png,25119,1024,1024,RGB,1817883,,0,1,103.74,57.20769,143.42067,89.17172,78.62745
Bonafide,25124.png,25124,1024,1024,RGB,1565165,,0,1,84.091606,64.63268,102.523605,75.25165,74.49957
Bonafide,25127.png,25127,1024,1024,RGB,1322830,,0,1,181.40614,67.02666,199.28296,175.40262,169.53279
Bonafide,25128.png,25128,1024,1024,RGB,1564437,,0,1,100.173615,62.904915,118.97689,92.70134,88.84274
Bonafide,25133.png,25133,1024,1024,RGB,1755672,,0,1,82.406525,43.890213,86.07037,86.830894,74.31834
Bonafide,25148.png,25148,1024,1024,RGB,1726345,,0,1,162.69781,67.43522,185.53471,163.0774,139.4812
Bonafide,25162.png,25162,1024,1024,RGB,1442645,,0,1,89.995125,61.24012,112.150925,86.29639,71.53795
Bonafide,25164.png,25164,1024,1024,RGB,1827526,,0,1,94.880035,73.73221,124.75158,88.103966,71.78454
Bonafide,25170.png,25170,1024,1024,RGB,1573652,,0,1,109.315865,69.38306,127.936646,104.05719,95.95398
Bonafide,25184.png,25184,1024,1024,RGB,1331620,,0,1,160.79903,61.932007,161.37798,162.25386,158.76524
Bonafide,25225.png,25225,1024,1024,RGB,1401379,,0,1,114.04577,62.781376,119.2364,112.1199,110.78116
Bonafide,25258.png,25258,1024,1024,RGB,1692652,,0,1,115.674995,58.45783,138.35025,120.231575,88.44311
Bonafide,25296.png,25296,1024,1024,RGB,1216695,,0,1,91.6052,42.83198,99.188354,90.42428,85.20303
Bonafide,25301.png,25301,1024,1024,RGB,1610050,,0,1,108.285,67.392525,107.65631,108.6635,108.535194
Bonafide,25312.png,25312,1024,1024,RGB,1406677,,0,1,108.69592,76.60444,126.042595,104.03993,96.00518
Bonafide,25320.png,25320,1024,1024,RGB,1380704,,0,1,161.09856,87.92925,173.69394,160.78252,148.81912
Bonafide,25331.png,25331,1024,1024,RGB,1539740,,0,1,118.27454,59.645363,139.26491,104.22454,111.334175
Bonafide,25343.png,25343,1024,1024,RGB,1709473,,0,1,153.3752,54.116806,170.1889,147.97421,141.9624
Bonafide,25372.png,25372,1024,1024,RGB,1739797,,0,1,101.92208,74.497986,138.21242,99.12131,68.43276
Bonafide,25377.png,25377,1024,1024,RGB,1637780,,0,1,111.5318,62.928825,147.05295,114.45391,73.08854
Bonafide,25396.png,25396,1024,1024,RGB,1629679,,0,1,122.191345,62.493412,143.73444,115.26988,107.56975
Bonafide,25409.png,25409,1024,1024,RGB,1497406,,0,1,117.94214,73.34392,145.94571,111.042755,96.837944
Bonafide,25436.png,25436,1024,1024,RGB,1398510,,0,1,150.39534,43.69514,167.88098,148.43321,134.8716
Bonafide,25438.png,25438,1024,1024,RGB,1685609,,0,1,60.279293,58.27784,82.47691,54.516815,43.844154
Bonafide,25449.png,25449,1024,1024,RGB,1748046,,0,1,117.94456,54.381153,144.86887,111.09123,97.873436
Bonafide,25462.png,25462,1024,1024,RGB,1608380,,0,1,119.719185,54.577667,133.53767,118.79729,106.822586
Bonafide,25467.png,25467,1024,1024,RGB,1577753,,0,1,159.11395,62.31587,182.12567,145.33508,149.88126
Bonafide,25493.png,25493,1024,1024,RGB,1610191,,0,1,163.21199,67.804085,190.83852,150.09842,148.69904
Bonafide,25512.png,25512,1024,1024,RGB,1333440,,0,1,142.96509,82.27501,151.37454,140.30086,137.22008
Bonafide,25527.png,25527,1024,1024,RGB,1436584,,0,1,157.9347,74.74941,175.47578,149.90451,148.42384
Bonafide,25566.png,25566,1024,1024,RGB,1768547,,0,1,115.753716,72.90898,152.65474,107.44375,87.16294
Bonafide,25574.png,25574,1024,1024,RGB,1639954,,0,1,120.598946,75.39552,153.19785,109.09898,99.50014
Bonafide,25583.png,25583,1024,1024,RGB,1506198,,0,1,127.34016,74.70193,113.87468,124.79607,143.34976
Bonafide,25606.png,25606,1024,1024,RGB,1450467,,0,1,84.225006,52.458878,104.92699,84.12957,63.61847
Bonafide,25607.png,25607,1024,1024,RGB,1964682,,0,1,136.85683,52.91163,158.26685,130.0666,122.237
Bonafide,25628.png,25628,1024,1024,RGB,1393045,,0,1,121.99288,62.26721,129.1822,118.14632,118.650116
Bonafide,25631.png,25631,1024,1024,RGB,1473479,,0,1,143.69716,63.275608,148.63342,137.46342,144.9948
Bonafide,25640.png,25640,1024,1024,RGB,1409759,,0,1,122.19351,78.86658,141.99388,117.20382,107.38269
Bonafide,25642.png,25642,1024,1024,RGB,1432935,,0,1,94.35552,53.76429,109.95562,94.06203,79.048935
Bonafide,25648.png,25648,1024,1024,RGB,1154909,,0,1,114.512535,66.751595,122.931145,107.49282,113.113655
Bonafide,25684.png,25684,1024,1024,RGB,1708744,,0,1,93.42243,65.107475,117.9093,87.378075,74.98007
Bonafide,25699.png,25699,1024,1024,RGB,1682805,,0,1,114.89087,68.46094,130.77536,111.57202,102.32528
Bonafide,25710.png,25710,1024,1024,RGB,1397447,,0,1,132.6582,84.86343,147.10062,129.81276,121.061295
Bonafide,25717.png,25717,1024,1024,RGB,1755511,,0,1,116.335014,68.78967,137.18204,110.572716,101.25043
Bonafide,25746.png,25746,1024,1024,RGB,1768737,,0,1,131.41411,68.53936,154.75041,123.886444,115.60528
Bonafide,25750.png,25750,1024,1024,RGB,1625846,,0,1,82.68861,51.05536,96.26855,82.36692,69.430336
Bonafide,25784.png,25784,1024,1024,RGB,1380776,,0,1,81.55603,65.1626,114.120926,73.75681,56.790375
Bonafide,25786.png,25786,1024,1024,RGB,1466581,,0,1,106.85617,61.729343,127.57971,109.73774,83.25122
Bonafide,25800.png,25800,1024,1024,RGB,1590917,,0,1,151.18993,42.507687,171.29256,144.35658,137.92082
Bonafide,25829.png,25829,1024,1024,RGB,1452222,,0,1,87.22335,60.1553,110.708466,75.985756,74.975914
Bonafide,25837.png,25837,1024,1024,RGB,1835584,,0,1,122.61831,60.83944,134.37218,119.62312,113.859566
Bonafide,25863.png,25863,1024,1024,RGB,1473664,,0,1,64.11829,48.019188,63.525826,62.965023,65.86399
Bonafide,25866.png,25866,1024,1024,RGB,1282653,,0,1,136.39839,39.459774,155.5999,134.79443,118.800896
Bonafide,25892.png,25892,1024,1024,RGB,1727345,,0,1,95.303795,63.566097,113.468445,88.71024,83.732796
Bonafide,25956.png,25956,1024,1024,RGB,1532887,,0,1,120.682556,69.0043,150.55923,112.8743,98.61428
Bonafide,25963.png,25963,1024,1024,RGB,1607368,,0,1,60.97438,42.14348,73.971924,57.287685,51.663483
Bonafide,25981.png,25981,1024,1024,RGB,1666389,,0,1,118.70908,58.962147,141.00095,119.30027,95.82622
Bonafide,25991.png,25991,1024,1024,RGB,1574995,,0,1,169.80228,72.97815,189.84558,161.34949,158.2116
Bonafide,26013.png,26013,1024,1024,RGB,1649175,,0,1,106.68261,76.730316,147.96599,98.308136,73.77362
Bonafide,26036.png,26036,1024,1024,RGB,1676833,,0,1,122.94439,62.48479,147.10439,123.88569,97.84292
Bonafide,26041.png,26041,1024,1024,RGB,1521632,,0,1,140.21335,54.867252,148.66931,139.68842,132.2824
Bonafide,26055.png,26055,1024,1024,RGB,1755669,,0,1,97.67154,70.62893,113.49287,93.685585,85.83623
Bonafide,26062.png,26062,1024,1024,RGB,1529214,,0,1,137.40712,79.10607,149.24861,131.46967,131.50325
Bonafide,26077.png,26077,1024,1024,RGB,1859143,,0,1,118.50243,81.161674,125.193016,114.16225,116.1522
Bonafide,26117.png,26117,1024,1024,RGB,1722830,,0,1,102.09594,52.956158,111.157486,100.79797,94.33222
Bonafide,26139.png,26139,1024,1024,RGB,1779772,,0,1,68.83609,71.211174,95.90386,65.687546,44.916843
Bonafide,26142.png,26142,1024,1024,RGB,1785678,,0,1,190.45992,48.118416,217.0589,173.19662,181.12404
Bonafide,26151.png,26151,1024,1024,RGB,1364029,,0,1,115.435844,68.968895,130.10495,109.528564,106.67392
Bonafide,26154.png,26154,1024,1024,RGB,1874180,,0,1,132.75383,59.52148,166.22916,126.36154,105.670685
Bonafide,26180.png,26180,1024,1024,RGB,1598469,,0,1,157.67577,55.382347,157.41423,145.74522,169.86795
Bonafide,26186.png,26186,1024,1024,RGB,1622994,,0,1,89.54548,50.132324,105.27165,86.949394,76.4155
Bonafide,26224.png,26224,1024,1024,RGB,1342282,,0,1,132.05162,76.10842,140.18053,142.53304,113.44152
Bonafide,26235.png,26235,1024,1024,RGB,1428938,,0,1,100.281624,65.36189,130.92577,90.06278,79.85639
Bonafide,26259.png,26259,1024,1024,RGB,2141562,,0,1,133.54463,54.994045,155.27225,133.42468,111.93714
Bonafide,26313.png,26313,1024,1024,RGB,1500828,,0,1,74.922874,69.831924,99.55276,67.90605,57.30976
Bonafide,26314.png,26314,1024,1024,RGB,1238204,,0,1,68.51772,69.069275,92.54567,61.565548,51.441967
Bonafide,26316.png,26316,1024,1024,RGB,1566501,,0,1,138.95016,63.779522,162.4427,137.08038,117.32748
Bonafide,26317.png,26317,1024,1024,RGB,1432311,,0,1,113.69727,72.72103,120.821976,102.071846,118.19801
Bonafide,26321.png,26321,1024,1024,RGB,1595417,,0,1,64.18169,64.87509,91.05101,59.760155,41.73397
Bonafide,26333.png,26333,1024,1024,RGB,1434356,,0,1,99.562744,54.395515,108.0791,100.79326,89.8158
Bonafide,26341.png,26341,1024,1024,RGB,1625462,,0,1,128.59944,73.06807,164.51213,129.35275,91.93319
Bonafide,26345.png,26345,1024,1024,RGB,1727952,,0,1,159.80988,60.85944,188.04128,150.79747,140.59096
Bonafide,26348.png,26348,1024,1024,RGB,1554635,,0,1,121.26421,61.23867,128.99823,120.07792,114.71662
Bonafide,26370.png,26370,1024,1024,RGB,1441329,,0,1,57.77326,54.550915,73.712036,54.203793,45.40399
Bonafide,26374.png,26374,1024,1024,RGB,1360352,,0,1,96.56101,78.55872,140.38864,99.817375,49.477165
Bonafide,26400.png,26400,1024,1024,RGB,1622660,,0,1,114.81992,65.28286,157.83946,112.52634,74.09393
Bonafide,26405.png,26405,1024,1024,RGB,1591508,,0,1,53.528645,55.846188,78.0732,46.88797,35.624863
Bonafide,26433.png,26433,1024,1024,RGB,1450037,,0,1,132.09352,84.68426,158.5858,125.93356,111.761185
Bonafide,26454.png,26454,1024,1024,RGB,1722036,,0,1,104.085815,62.3924,122.17911,98.21644,91.861916
Bonafide,26456.png,26456,1024,1024,RGB,1811826,,0,1,137.4537,79.84635,155.54576,135.01685,121.79849
Bonafide,26467.png,26467,1024,1024,RGB,1159020,,0,1,167.93253,70.100624,178.24054,165.3555,160.20164
Bonafide,26537.png,26537,1024,1024,RGB,1502775,,0,1,93.918724,69.754555,110.7399,89.95365,81.06251
Bonafide,26549.png,26549,1024,1024,RGB,1389802,,0,1,107.1233,74.681526,128.42615,98.6748,94.26883
Bonafide,26556.png,26556,1024,1024,RGB,1431988,,0,1,121.99067,64.432915,138.77173,118.87396,108.32642
Bonafide,26618.png,26618,1024,1024,RGB,1541769,,0,1,147.40227,68.392365,189.93726,141.99992,110.26996
Bonafide,26626.png,26626,1024,1024,RGB,1755254,,0,1,100.83472,65.347755,107.293655,99.72103,95.48937
Bonafide,26632.png,26632,1024,1024,RGB,1945773,,0,1,114.540016,68.50086,145.32175,110.231125,88.06717
Bonafide,26634.png,26634,1024,1024,RGB,1822782,,0,1,74.672806,38.657368,74.99102,73.836624,75.190704
Bonafide,26635.png,26635,1024,1024,RGB,1594803,,0,1,75.82177,43.234737,103.388374,74.7575,49.319523
Bonafide,26660.png,26660,1024,1024,RGB,1337122,,0,1,97.49589,59.56174,134.50381,89.38211,68.60194
Bonafide,26669.png,26669,1024,1024,RGB,1260444,,0,1,117.634834,57.133347,124.24003,112.72251,115.94202
Bonafide,26685.png,26685,1024,1024,RGB,1529809,,0,1,88.98504,62.48724,112.87979,87.32697,66.74847
Bonafide,26688.png,26688,1024,1024,RGB,1438483,,0,1,100.25208,62.56451,120.11099,103.512184,77.13297
Bonafide,26698.png,26698,1024,1024,RGB,1458774,,0,1,119.387024,67.63214,125.153946,116.98119,116.02601
Bonafide,26725.png,26725,1024,1024,RGB,1171122,,0,1,139.5819,70.20401,149.69994,135.9537,133.09195
Bonafide,26734.png,26734,1024,1024,RGB,1498321,,0,1,135.1049,74.02302,167.32816,133.51042,104.4761
Bonafide,26762.png,26762,1024,1024,RGB,1623836,,0,1,79.35803,59.701195,104.36166,71.890915,61.821465
Bonafide,26765.png,26765,1024,1024,RGB,1249453,,0,1,177.63933,69.8284,188.38022,176.24844,168.28925
Bonafide,26771.png,26771,1024,1024,RGB,1593629,,0,1,173.70036,55.97277,205.32547,167.289,148.48672
Bonafide,26795.png,26795,1024,1024,RGB,1550017,,0,1,118.60328,66.614845,145.6074,114.71071,95.49187
Bonafide,26844.png,26844,1024,1024,RGB,1888842,,0,1,94.0863,63.888103,130.4392,93.9878,57.831856
Bonafide,26845.png,26845,1024,1024,RGB,1348357,,0,1,162.30891,64.84268,168.2741,155.0269,163.62561
Bonafide,26859.png,26859,1024,1024,RGB,1663685,,0,1,106.12548,59.44901,133.56908,101.01863,83.7888
Bonafide,26860.png,26860,1024,1024,RGB,1716151,,0,1,115.47479,67.58514,137.95137,108.79303,99.68008
Bonafide,26868.png,26868,1024,1024,RGB,1549450,,0,1,141.03998,56.580814,191.61212,132.90169,98.60612
Bonafide,26881.png,26881,1024,1024,RGB,1661393,,0,1,113.39383,77.96052,133.90482,107.48685,98.7898
Bonafide,26887.png,26887,1024,1024,RGB,2179228,,0,1,87.30206,72.36306,115.083374,79.29134,67.53148
Bonafide,26907.png,26907,1024,1024,RGB,1373459,,0,1,97.940186,74.03814,104.40622,95.74214,93.67226
Bonafide,26920.png,26920,1024,1024,RGB,1519979,,0,1,131.88501,63.411934,149.98676,129.25116,116.41711
Bonafide,26922.png,26922,1024,1024,RGB,1621939,,0,1,145.97202,66.43458,162.39627,143.67618,131.84354
Bonafide,26928.png,26928,1024,1024,RGB,1265483,,0,1,137.39076,59.665447,160.0602,130.37714,121.735
Bonafide,26987.png,26987,1024,1024,RGB,1585070,,0,1,102.10085,69.36486,113.64763,100.57005,92.084755
Bonafide,26990.png,26990,1024,1024,RGB,1703395,,0,1,114.98376,61.53568,125.74283,113.104965,106.10347
Bonafide,27028.png,27028,1024,1024,RGB,1340690,,0,1,86.97683,66.581726,78.42184,77.10102,105.40767
Bonafide,27038.png,27038,1024,1024,RGB,1411493,,0,1,183.95467,53.044594,180.35202,189.20413,182.30779
Bonafide,27041.png,27041,1024,1024,RGB,1346772,,0,1,148.72145,70.69382,154.94997,145.353,145.86151
Bonafide,27048.png,27048,1024,1024,RGB,1418719,,0,1,132.53639,72.70966,152.35529,123.195625,122.0582
Bonafide,27065.png,27065,1024,1024,RGB,1396578,,0,1,125.79165,80.16804,157.4312,118.10241,101.84125
Bonafide,27078.png,27078,1024,1024,RGB,1747674,,0,1,114.221924,60.483036,118.769104,111.14729,112.74948
Bonafide,27100.png,27100,1024,1024,RGB,1420954,,0,1,94.96917,83.8124,119.52521,89.60776,75.77455
Bonafide,27130.png,27130,1024,1024,RGB,1531801,,0,1,97.43466,63.488358,114.52385,94.914314,82.86574
Bonafide,27142.png,27142,1024,1024,RGB,1264937,,0,1,89.33832,85.95821,123.1655,78.5341,66.31539
Bonafide,27173.png,27173,1024,1024,RGB,1691672,,0,1,146.9063,52.051613,159.04158,144.48492,137.19258
Bonafide,27203.png,27203,1024,1024,RGB,1552996,,0,1,111.45303,89.39276,146.10234,105.2154,83.04128
Bonafide,27208.png,27208,1024,1024,RGB,1438014,,0,1,80.492805,64.71187,92.795715,78.50281,70.17986
Bonafide,27302.png,27302,1024,1024,RGB,1688340,,0,1,127.93845,68.857864,144.82634,120.755775,118.23364
Bonafide,27327.png,27327,1024,1024,RGB,1548632,,0,1,119.77108,49.328186,139.15454,117.2384,102.92023
Bonafide,27330.png,27330,1024,1024,RGB,1568866,,0,1,78.7062,57.272835,104.668495,68.91233,62.53755
Bonafide,27339.png,27339,1024,1024,RGB,1732993,,0,1,97.37658,37.5372,117.8429,98.58141,75.70548
Bonafide,27378.png,27378,1024,1024,RGB,1465849,,0,1,120.96133,48.062756,131.80228,128.6282,102.45372
Bonafide,27401.png,27401,1024,1024,RGB,1282168,,0,1,156.9686,81.16734,165.37567,153.26678,152.26329
Bonafide,27402.png,27402,1024,1024,RGB,1699651,,0,1,88.79797,56.096603,103.49345,88.647026,74.253365
Bonafide,27404.png,27404,1024,1024,RGB,1373347,,0,1,118.76995,87.62687,136.0691,115.158226,105.08251
Bonafide,27415.png,27415,1024,1024,RGB,1435074,,0,1,131.43092,69.127495,154.22473,123.7933,116.27478
Bonafide,27426.png,27426,1024,1024,RGB,1357591,,0,1,97.11205,52.894787,112.4224,94.78351,84.130165
Bonafide,27484.png,27484,1024,1024,RGB,1516342,,0,1,123.38146,59.76828,136.87059,117.34508,115.928505
Bonafide,27498.png,27498,1024,1024,RGB,1667460,,0,1,127.300575,74.41475,125.1103,128.01651,128.77492
Bonafide,27511.png,27511,1024,1024,RGB,1839906,,0,1,108.01535,50.145615,143.74146,101.113846,79.190735
